"","model_S$FREQUENCY","V2","V3"
"13892",1,33.1,-96.84
"13893",1,29.92,-95.61
"13894",1,29.99,-95.57
"13895",1,34.2,-86.81
"13896",1,29.58,-98.44
"13897",1,30.31,-97.73
"13898",1,32.75,-97.12
"13899",1,30.08,-94.14
"13900",1,29.7,-95.41
"13901",1,33.01,-96.79
"13902",1,32.88,-96.76
"13903",1,27.69,-97.35
"13904",1,32.9,-97.31
"13905",1,30.48,-97.69
"13906",1,32.23,-110.86
"13907",1,32.26,-110.88
"13908",1,33.25,-86.81
"13909",1,34.79,-87.68
"13910",1,43.65,-90.35
"13911",1,34.36,-86.42
"13912",1,32.38,-86.24
"13913",1,34.58,-87.02
"13914",1,34.01,-85.97
"13915",1,31.24,-85.46
"13916",1,34.44,-85.76
"13917",1,32.93,-85.97
"13918",1,33.43,-86.72
"13919",1,21.5,-158.03
"13920",1,21.37,-158.03
"13921",1,33.37,-86.99
"13922",1,19.72,-155.11
"13923",1,42.76,-95.57
"13924",1,43.19,-95.85
"13925",1,41.86,-90.19
"13926",1,42.86,-91.41
"13927",1,41.8,-92.07
"13928",1,43.16,-93.26
"13929",1,40.96,-91.54
"13930",1,42.32,-111.3
"13931",1,47.72,-116.92
"13932",1,44.36,-91.32
"13933",1,43.61,-116.29
"13934",1,41.24,-96.18
"13935",1,37.47,-89.25
"13936",1,41.83,-87.79
"13937",1,41.95,-87.77
"13938",1,32.75,-117.16
"13939",1,34.09,-118.14
"13940",1,37.78,-121.96
"13941",1,34.64,-120.44
"13942",1,30.4,-91.1
"13943",1,30.4,-91.1
"13944",1,32.78,-91.92
"13945",1,36.26,-119.89
"13946",1,34.05,-118.24
"13947",1,34.02,-118.4
"13948",1,29.96,-90.08
"13949",1,34.05,-117.21
"13950",1,32.69,-117.17
"13951",1,37.41,-122.14
"13952",1,37.73,-122.43
"13953",1,37.78,-122.44
"13954",1,36.32,-119.67
"13955",1,35.28,-120.65
"13956",1,37.47,-122.16
"13957",1,34.27,-119.26
"13958",1,34.44,-119.26
"13959",1,38.44,-122.7
"13960",1,38.47,-122.71
"13961",1,34.6,-120.13
"13962",1,37.86,-122.26
"13963",1,37.83,-122.26
"13964",1,37.69,-121.88
"13965",1,37.96,-121.3
"13966",1,40.44,-120.63
"13967",1,34.13,-117.97
"13968",1,34.15,-118.23
"13969",1,34.07,-117.99
"13970",1,34.07,-118.24
"13971",1,34.16,-118.64
"13972",1,33.91,-118.06
"13973",1,36.94,-120.04
"13974",1,37.37,-122.08
"13975",1,37.34,-122
"13976",1,37.04,-121.57
"13977",1,36.98,-122
"13978",1,36.99,-121.98
"13979",1,36.93,-121.79
"13980",1,37.6,-122.38
"13981",1,37.59,-122.38
"13982",1,37.48,-122.25
"13983",1,37.68,-122.47
"13984",1,37.53,-122.51
"13985",1,38.1,-122.56
"13986",1,36.74,-119.79
"13987",1,36.84,-119.77
"13988",1,37.94,-122.36
"13989",1,37.89,-122.06
"13990",1,37.95,-121.78
"13991",1,35.39,-119.01
"13992",1,35.64,-117.67
"13993",1,40.78,-124.14
"13994",1,33.66,-117.77
"13995",1,33.62,-117.93
"13996",1,33.66,-117.77
"13997",1,33.78,-117.86
"13998",1,33.96,-84.02
"13999",1,34.07,-84.18
"14000",1,33.58,-84.39
"14001",1,33.31,-83.69
"14002",1,33.78,-84.29
"14003",1,29.88,-90.03
"14004",1,32.87,-91.38
"14005",1,32.56,-93.72
"14006",1,30.4,-92.21
"14007",1,30.29,-89.74
"14008",1,30.24,-92.66
"14009",1,30.28,-91.89
"14010",1,32.48,-93.78
"14011",1,44.79,-91.51
"14012",1,42.95,-90.13
"14013",1,43.34,-90.38
"14014",1,43.36,-88.2
"14015",1,44.18,-89.25
"14016",1,34.08,-117.7
"14017",1,34.2,-118.22
"14018",1,33.91,-84.35
"14019",1,33.79,-84.28
"14020",1,43.19,-87.97
"14021",1,35.64,-117.67
"14022",1,46.03,-91.49
"14023",1,26.53,-80.2
"14024",1,28.54,-82.44
"14025",1,30.46,-86.56
"14026",1,25.87,-80.31
"14027",1,30.35,-81.66
"14028",1,28.82,-81.87
"14029",1,42.35,-71.14
"14030",1,43.41,-94.83
"14031",1,42.48,-91.13
"14032",1,43.05,-92.68
"14033",1,28.57,-81.43
"14034",1,26.94,-82.04
"14035",1,27.79,-82.35
"14036",1,28.2,-82.35
"14037",1,25.79,-80.22
"14038",1,28.2,-82.32
"14039",1,28.01,-81.73
"14040",1,40.63,-91.38
"14041",1,42.02,-93.45
"14042",1,42.19,-93.59
"14043",1,42.49,-94.19
"14044",1,42.5,-93.26
"14045",1,42.1,-91.26
"14046",1,41.41,-92.91
"14047",1,43.07,-96.16
"14048",1,42.65,-111.61
"14049",1,43.14,-115.69
"14050",1,40.2,-85.41
"14051",1,42.38,-71.11
"14052",1,42.11,-72.7
"14053",1,38.36,-98.58
"14054",1,39.67,-95.53
"14055",1,37.65,-98.12
"14056",1,37.17,-101.35
"14057",1,37.82,-96.86
"14058",1,34.05,-94.35
"14059",1,35.34,-94.31
"14060",1,44.09,-87.68
"14061",1,34.61,-92.53
"14062",1,35.85,-90.67
"14063",1,35.84,-90.7
"14064",1,33.14,-91.94
"14065",1,35.94,-89.92
"14066",1,34.49,-93.04
"14067",1,45.89,-89.7
"14068",1,33.67,-94.13
"14069",1,44.87,-88.13
"14070",1,35.35,-94.34
"14071",1,32.32,-111.01
"14072",1,36.52,-88.9
"14073",1,37.71,-85.88
"14074",1,37.45,-86.9
"14075",1,36.12,-94.13
"14076",1,37.98,-103.55
"14077",1,42.39,-71.19
"14078",1,42.18,-71.13
"14079",1,38,-75.85
"14080",1,38.37,-75.55
"14081",1,43.65,-70.26
"14082",1,42.34,-85.29
"14083",1,43.22,-85.07
"14084",1,45.89,-84.73
"14085",1,41.91,-84.05
"14086",1,42.74,-84.57
"14087",1,43.98,-83.97
"14088",1,43.05,-86.23
"14089",1,42.46,-83.26
"14090",1,42.46,-83.2
"14091",1,42.09,-86.48
"14092",1,41.83,-86.26
"14093",1,41.94,-84.99
"14094",1,42.33,-85.18
"14095",1,43.01,-84.18
"14096",1,43.6,-83.18
"14097",1,42.27,-83.65
"14098",1,42.31,-84.02
"14099",1,42.7,-84.55
"14100",1,42.29,-83.21
"14101",1,42.42,-83.18
"14102",1,42.38,-82.91
"14103",1,42.35,-83.06
"14104",1,42.86,-85.72
"14105",1,46.1,-88.62
"14106",1,46.5,-87.68
"14107",1,42.49,-83.52
"14108",1,42.44,-83.02
"14109",1,47.76,-90.34
"14110",1,45.37,-84.97
"14111",1,33.89,-88.99
"14112",1,45.64,-94.57
"14113",1,47.34,-93.79
"14114",1,45.87,-95.38
"14115",1,44.96,-93.1
"14116",1,45.03,-93.03
"14117",1,45.82,-92.96
"14118",1,48.19,-96.77
"14119",1,48.1,-96.18
"14120",1,43.62,-95.6
"14121",1,43.88,-95.11
"14122",1,37.06,-94.53
"14123",1,37.85,-94.38
"14124",1,39.77,-94.77
"14125",1,37.18,-93.28
"14126",1,38.39,-93.77
"14127",1,41.98,-87.7
"14128",1,34.86,-111.82
"14129",1,45.79,-108.51
"14130",1,32.86,-90.4
"14131",1,31.47,-90.88
"14132",1,21.36,-157.89
"14133",1,45.74,-91.93
"14134",1,45.3,-92.7
"14135",1,42.74,-88.17
"14136",1,44.53,-88.06
"14137",1,44.68,-90.18
"14138",1,45.51,-91.76
"14139",1,33.52,-90.2
"14140",1,42.33,-85.19
"14141",1,46.32,-111.52
"14142",1,33.4,-91.05
"14143",1,33.32,-89.18
"14144",1,31.08,-91.06
"14145",1,30.55,-89.67
"14146",1,35.21,-80.82
"14147",1,35.55,-77.04
"14148",1,35.75,-81.52
"14149",1,35.92,-77.56
"14150",1,35.31,-80.75
"14151",1,35.31,-78.63
"14152",1,36.43,-77.65
"14153",1,35.83,-78.62
"14154",1,34.73,-76.76
"14155",1,35.74,-81.34
"14156",1,35.74,-78.78
"14157",1,35.36,-81.97
"14158",1,35.01,-78.32
"14159",1,35.91,-81.54
"14160",1,35.9,-80.57
"14161",1,35.05,-78.89
"14162",1,35.81,-80.29
"14163",1,35.11,-77.07
"14164",1,35.36,-80.19
"14165",1,47.65,-101.41
"14166",1,47.52,-100.89
"14167",1,47.91,-97.07
"14168",1,48.91,-103.3
"14169",1,48.4,-97.74
"14170",1,47.77,-98.18
"14171",1,27.26,-80.83
"14172",1,28.68,-81.51
"14173",1,28.58,-81.32
"14174",1,28.33,-81.54
"14175",1,28.3,-81.41
"14176",1,46.44,-97.68
"14177",1,28.81,-81.87
"14178",1,27.66,-80.4
"14179",1,27.9,-82.82
"14180",1,28.01,-82.78
"14181",1,27.75,-82.74
"14182",1,27.87,-82.71
"14183",1,27.32,-81.37
"14184",1,27.47,-81.43
"14185",1,27.9,-82.52
"14186",1,27.94,-82.49
"14187",1,45.53,-122.66
"14188",1,27.94,-82.46
"14189",1,26.75,-80.94
"14190",1,43.09,-70.8
"14191",1,40.74,-84.12
"14192",1,28,-82.57
"14193",1,27.3,-82.45
"14194",1,27.32,-82.53
"14195",1,28.81,-81.28
"14196",1,28.7,-81.35
"14197",1,26.51,-81.91
"14198",1,26.63,-81.87
"14199",1,29.2,-81.05
"14200",1,29.13,-81.01
"14201",1,28.36,-82.69
"14202",1,28.18,-81.64
"14203",1,28.06,-81.95
"14204",1,28.03,-81.73
"14205",1,28.09,-80.62
"14206",1,28.09,-80.61
"14207",1,28.63,-80.82
"14208",1,26.27,-80.26
"14209",1,26.28,-80.12
"14210",1,26.08,-80.36
"14211",1,26.12,-80.13
"14212",1,26.12,-80.13
"14213",1,26.01,-80.31
"14214",1,26.02,-80.18
"14215",1,26.26,-80.2
"14216",1,26,-80.25
"14217",1,26.16,-80.19
"14218",1,42.76,-71.46
"14219",1,28.83,-82.34
"14220",1,24.58,-81.74
"14221",1,25.97,-80.15
"14222",1,25.72,-80.27
"14223",1,25.48,-80.43
"14224",1,25.79,-80.21
"14225",1,25.93,-80.2
"14226",1,25.76,-80.28
"14227",1,40.74,-84.12
"14228",1,25.81,-80.14
"14229",1,25.74,-80.29
"14230",1,25.75,-80.32
"14231",1,27.13,-80.22
"14232",1,29.18,-82.14
"14233",1,29.16,-82.17
"14234",1,33.67,-85.82
"14235",1,33.28,-85.82
"14236",1,31.55,-110.27
"14237",1,33.27,-88.09
"14238",1,34.58,-87.03
"14239",1,45.5,-122.68
"14240",1,40.54,-84.37
"14241",1,43.12,-94.69
"14242",1,40.91,-74.43
"14243",1,39.93,-83.82
"14244",1,32.38,-86.17
"14245",1,32.32,-86.28
"14246",1,40.9,-80.83
"14247",1,40.56,-74.35
"14248",1,33.93,-86.49
"14249",1,41.45,-81.54
"14250",1,32.46,-86.45
"14251",1,32.43,-87.06
"14252",1,32.49,-88.3
"14253",1,42.03,-96.11
"14254",1,39.93,-83.82
"14255",1,41.45,-81.52
"14256",1,41.6,-81.55
"14257",1,41.3,-84.76
"14258",1,40.09,-82.79
"14259",1,40.11,-82.95
"14260",1,32.74,-97.35
"14261",1,42.52,-96.41
"14262",1,40.41,-74.19
"14263",1,29.72,-98.12
"14264",1,33.42,-104.53
"14265",1,39.75,-92.47
"14266",1,40.46,-109.53
"14267",1,41.62,-93.64
"14268",1,41.61,-93.68
"14269",1,36.11,-115.22
"14270",1,36.04,-114.98
"14271",1,41.54,-90.56
"14272",1,41.03,-93.3
"14273",1,38.4,-86.94
"14274",1,41.37,-85.03
"14275",1,41.25,-85.83
"14276",1,36.22,-115.25
"14277",1,40.8,-81.4
"14278",1,39.9,-86.04
"14279",1,43.17,-101.73
"14280",1,43.38,-98.84
"14281",1,41.11,-73.42
"14282",1,41.88,-73.48
"14283",1,44.52,-98.99
"14284",1,40.15,-79.55
"14285",1,44.3,-94.73
"14286",1,40.45,-79.89
"14287",1,41.19,-79.4
"14288",1,40.69,-76.19
"14289",1,39.96,-75.22
"14290",1,40.07,-75.09
"14291",1,39.95,-75.23
"14292",1,41.12,-78.78
"14293",1,40.52,-101.65
"14294",1,40.64,-96.94
"14295",1,42.24,-97.01
"14296",1,40.98,-76.89
"14297",1,41.26,-75.87
"14298",1,40.59,-75.56
"14299",1,40.59,-75.46
"14300",1,40.81,-76.57
"14301",1,40.11,-75.08
"14302",1,40.24,-75.61
"14303",1,40.14,-75.32
"14304",1,40.12,-75.12
"14305",1,41.45,-75.68
"14306",1,41.26,-76.98
"14307",1,33.07,-111.49
"14308",1,40.16,-97.18
"14309",1,38.47,-85.67
"14310",1,33.41,-111.68
"14311",1,32.52,-110.89
"14312",1,40.25,-76.92
"14313",1,39.95,-75.28
"14314",1,42.11,-80.12
"14315",1,42.25,-71.01
"14316",1,41.04,-85.25
"14317",1,31.36,-109.6
"14318",1,41.06,-86.6
"14319",1,41.94,-71.27
"14320",1,41.91,-71.09
"14321",1,41.69,-71.16
"14322",1,42.19,-73.37
"14323",1,41.56,-70.62
"14324",1,40.38,-75.98
"14325",1,33.54,-112.28
"14326",1,41.79,-76.79
"14327",1,41.28,-70.1
"14328",1,32.11,-110.98
"14329",1,31.2,-83.24
"14330",1,41.51,-87.26
"14331",1,40.41,-86.83
"14332",1,32.48,-84.99
"14333",1,32.48,-84.98
"14334",1,33.45,-112.36
"14335",1,43.9,-69.97
"14336",1,34.88,-83.41
"14337",1,31.37,-84.95
"14338",1,34.01,-85.2
"14339",1,33.8,-84.33
"14340",1,43.48,-70.49
"14341",1,42.34,-71.11
"14342",1,42.9,-97.4
"14343",1,35.8,-110.43
"14344",1,33.88,-109.96
"14345",1,42.33,-71.07
"14346",1,42.36,-71.07
"14347",1,42.34,-71.11
"14348",1,42.6,-71.81
"14349",1,42.54,-71.76
"14350",1,42.46,-71.06
"14351",1,42.36,-71.55
"14352",1,42.29,-71.42
"14353",1,44.5,-103.86
"14354",1,42.25,-72.24
"14355",1,42.51,-96.5
"14356",1,44.06,-103.23
"14357",1,42.95,-74.22
"14358",1,37.19,-77.36
"14359",1,41.59,-84.6
"14360",1,45.65,-95.39
"14361",1,44.76,-69.71
"14362",1,43.54,-96.74
"14363",1,44.51,-92.92
"14364",1,43.22,-123.37
"14365",1,43.73,-111.11
"14366",1,43.61,-116.27
"14367",1,42.1,-76.83
"14368",1,42.92,-114.71
"14369",1,43.88,-116.48
"14370",1,42.1,-111.87
"14371",1,36.7,-79.87
"14372",1,37.34,-76.74
"14373",1,42.16,-75.13
"14374",1,37.9,-76.88
"14375",1,37.19,-78.18
"14376",1,41.03,-78.45
"14377",1,35.27,-89
"14378",1,38.13,-79.04
"14379",1,33.88,-79.76
"14380",1,33.66,-79.82
"14381",1,33.26,-81.36
"14382",1,32.88,-79.77
"14383",1,32.97,-80.16
"14384",1,34.01,-81.01
"14385",1,32.81,-79.86
"14386",1,34.86,-82.23
"14387",1,35.09,-81.63
"14388",1,34.85,-82.33
"14389",1,39.75,-84.2
"14390",1,34.17,-82.16
"14391",1,45.45,-91.11
"14392",1,29.73,-95.58
"14393",1,34.69,-79.92
"14394",1,44.56,-90.61
"14395",1,45.1,-91.5
"14396",1,41.08,-81.53
"14397",1,44.58,-91.21
"14398",1,42.99,-71.47
"14399",1,33.37,-98.76
"14400",1,33.03,-94.96
"14401",1,45.4,-91.84
"14402",1,30.65,-97.02
"14403",1,38.36,-81.64
"14404",1,37.57,-83.37
"14405",1,41.33,-89.19
"14406",1,37.77,-86.44
"14407",1,36.82,-86.88
"14408",1,37.07,-88.63
"14409",1,41.86,-87.7
"14410",1,38.38,-88.38
"14411",1,34.07,-117.35
"14412",1,34.13,-117.33
"14413",1,34.25,-116.89
"14414",1,34.01,-117.69
"14415",1,34.27,-117.17
"14416",1,34.14,-117.22
"14417",1,33.13,-117.08
"14418",1,35.29,-120.67
"14419",1,34.17,-118.87
"14420",1,39.68,-120.24
"14421",1,38.28,-122.27
"14422",1,37.97,-121.29
"14423",1,37.89,-121.28
"14424",1,34.14,-118.09
"14425",1,34.09,-118.07
"14426",1,33.87,-118.16
"14427",1,33.89,-118.29
"14428",1,34.07,-118.45
"14429",1,34.07,-118.26
"14430",1,34.07,-118.11
"14431",1,33.95,-118
"14432",1,36.61,-118.06
"14433",1,40.41,-104.97
"14434",1,35.38,-119.04
"14435",1,38.47,-121.42
"14436",1,39.69,-104.83
"14437",1,39.75,-104.97
"14438",1,30.45,-89.1
"14439",1,33.74,-84.51
"14440",1,32.55,-84.15
"14441",1,31.47,-83.49
"14442",1,34.2,-84.79
"14443",1,33.51,-84.22
"14444",1,33.93,-84.3
"14445",1,33.78,-84.35
"14446",1,33.7,-84.27
"14447",1,35.84,-77.07
"14448",1,40.04,-85.73
"14449",1,40.08,-102.23
"14450",1,33.78,-83.72
"14451",1,35.58,-82.55
"14452",1,30.27,-92.05
"14453",1,29.78,-90.81
"14454",1,29.99,-90.15
"14455",1,30.01,-90.18
"14456",1,29.92,-90.09
"14457",1,30.23,-90.92
"14458",1,29.99,-91.81
"14459",1,29.6,-90.71
"14460",1,31.32,-92.45
"14461",1,31.32,-92.44
"14462",1,32.77,-91.92
"14463",1,31.75,-93.08
"14464",1,41.99,-87.81
"14465",1,32.25,-92.72
"14466",1,31.93,-92.63
"14467",1,31.92,-92.65
"14468",1,31.69,-92.16
"14469",1,30.79,-89.86
"14470",1,30.83,-90.15
"14471",1,30.68,-91.46
"14472",1,32.62,-93.29
"14473",1,30.27,-89.76
"14474",1,30.48,-90.41
"14475",1,30.62,-90.5
"14476",1,30.84,-93.29
"14477",1,30.84,-93.31
"14478",1,30.41,-91.09
"14479",1,30.65,-91.14
"14480",1,30.4,-91.1
"14481",1,30.38,-91.1
"14482",1,30.51,-92.07
"14483",1,30.54,-92.08
"14484",1,30.47,-92.08
"14485",1,32.86,-93.99
"14486",1,33,-117.06
"14487",1,32.88,-117.23
"14488",1,36.1,-119.56
"14489",1,35.56,-120.72
"14490",1,43.03,-88.29
"14491",1,38.45,-122.77
"14492",1,38.35,-122.52
"14493",1,37.71,-122.12
"14494",1,37.72,-122.13
"14495",1,34.08,-118.25
"14496",1,33.87,-118.13
"14497",1,34.07,-118.12
"14498",1,33.89,-118.3
"14499",1,33.93,-118.16
"14500",1,34.02,-118.19
"14501",1,34.04,-118.31
"14502",1,36.84,-121.39
"14503",1,33.75,-116.96
"14504",1,33.71,-116.24
"14505",1,33.81,-117.22
"14506",1,33.7,-116.22
"14507",1,33.61,-114.6
"14508",1,37.24,-121.95
"14509",1,37.5,-119.98
"14510",1,36.61,-119.45
"14511",1,37.95,-122.34
"14512",1,37.77,-121.96
"14513",1,33.76,-117.89
"14514",1,33.8,-118.07
"14515",1,33.73,-117.83
"14516",1,37.76,-120.86
"14517",1,36.32,-119.29
"14518",1,30.03,-90.27
"14519",1,36.16,-81.16
"14520",1,39.75,-121.85
"14521",1,30.23,-92.01
"14522",1,29.89,-90.09
"14523",1,32.51,-92.63
"14524",1,32.47,-91.75
"14525",1,30.47,-90.46
"14526",1,37.77,-122.24
"14527",1,33.79,-118.19
"14528",1,38.13,-122.24
"14529",1,35.11,-120.59
"14530",1,33.12,-117.12
"14531",1,34.04,-118.21
"14532",1,40.59,-122.41
"14533",1,34.52,-83.98
"14534",1,31.23,-82.35
"14535",1,31.78,-84.79
"14536",1,34.58,-83.54
"14537",1,43.05,-88.27
"14538",1,30.23,-93.37
"14539",1,30.23,-92.68
"14540",1,33.43,-82.13
"14541",1,32.46,-93.67
"14542",1,43.07,-89.43
"14543",1,43.02,-87.98
"14544",1,44.88,-91.9
"14545",1,44.81,-91.51
"14546",1,34.05,-117.22
"14547",1,34.54,-117.27
"14548",1,32.8,-117.16
"14549",1,33.19,-117.29
"14550",1,32.69,-117.17
"14551",1,37.79,-122.45
"14552",1,37.75,-122.46
"14553",1,39.95,-105.15
"14554",1,40.18,-105.13
"14555",1,34.22,-119.16
"14556",1,38.4,-122.82
"14557",1,38.12,-122.25
"14558",1,30.39,-89
"14559",1,37.82,-122.26
"14560",1,37.55,-121.98
"14561",1,37.68,-121.78
"14562",1,38.12,-121.29
"14563",1,34.01,-118.1
"14564",1,37.24,-107.83
"14565",1,33.79,-118.15
"14566",1,33.81,-118.19
"14567",1,34.09,-118.26
"14568",1,34.04,-118.37
"14569",1,33.92,-118.13
"14570",1,34.06,-118.2
"14571",1,34.01,-118.27
"14572",1,34.13,-118.04
"14573",1,34.22,-118.46
"14574",1,33.74,-118.31
"14575",1,33.84,-118.36
"14576",1,34.16,-118.33
"14577",1,34.03,-118.48
"14578",1,34.06,-118.27
"14579",1,33.9,-117.19
"14580",1,33.61,-117.17
"14581",1,37.26,-121.97
"14582",1,37.24,-121.8
"14583",1,37.33,-121.94
"14584",1,36.99,-121.98
"14585",1,37.66,-122.44
"14586",1,43.8,-91.24
"14587",1,37.34,-120.47
"14588",1,36.78,-119.78
"14589",1,36.84,-119.78
"14590",1,36.57,-119.6
"14591",1,35.76,-119.24
"14592",1,35.32,-119.06
"14593",1,40.58,-124.14
"14594",1,36.21,-121.13
"14595",1,33.66,-117.77
"14596",1,33.7,-117.96
"14597",1,37.51,-120.84
"14598",1,37.71,-121.05
"14599",1,37.25,-107.08
"14600",1,43.94,-90.81
"14601",1,33.81,-84.39
"14602",1,33.58,-84.39
"14603",1,31.61,-84.17
"14604",1,33.72,-85.15
"14605",1,29.92,-90.13
"14606",1,29.96,-90.09
"14607",1,30.21,-90.93
"14608",1,33.86,-84.61
"14609",1,37.47,-105.88
"14610",1,31.28,-92.46
"14611",1,31.65,-91.55
"14612",1,32.02,-93.34
"14613",1,44.95,-90.92
"14614",1,42.92,-89.21
"14615",1,42.74,-90.48
"14616",1,32.4,-93.8
"14617",1,43.98,-90.52
"14618",1,44.28,-88.39
"14619",1,44.86,-92.6
"14620",1,42.67,-88.98
"14621",1,44.96,-92.72
"14622",1,43.55,-89.99
"14623",1,43.01,-88.24
"14624",1,33.74,-118.31
"14625",1,33.85,-117.84
"14626",1,32.45,-92.11
"14627",1,33.92,-118.24
"14628",1,41.46,-72.84
"14629",1,28.65,-81.41
"14630",1,26.51,-81.91
"14631",1,33.38,-111.84
"14632",1,45.93,-89.25
"14633",1,26.63,-81.8
"14634",1,43.06,-92.32
"14635",1,41.03,-93.77
"14636",1,45.14,-90.36
"14637",1,25.79,-80.22
"14638",1,25.74,-80.21
"14639",1,25.78,-80.29
"14640",1,26.11,-81.68
"14641",1,41.74,-92.73
"14642",1,43.01,-96.06
"14643",1,41.57,-90.52
"14644",1,40.81,-91.17
"14645",1,42.06,-93.88
"14646",1,41.31,-93.11
"14647",1,43,-96.48
"14648",1,43.47,-111.99
"14649",1,41.06,-85.15
"14650",1,41.55,-87.18
"14651",1,42.68,-90.11
"14652",1,46.57,-90.89
"14653",1,42.69,-89.03
"14654",1,42.6,-88.54
"14655",1,43.78,-90.08
"14656",1,43.04,-88.03
"14657",1,42.73,-71.17
"14658",1,41.9,-70.92
"14659",1,35.05,-93.39
"14660",1,33.31,-91.29
"14661",1,35.04,-90.78
"14662",1,33.61,-91.82
"14663",1,35.81,-90.69
"14664",1,34.28,-91.34
"14665",1,38.08,-99.9
"14666",1,35.37,-94.42
"14667",1,33.22,-92.67
"14668",1,33.62,-91.39
"14669",1,35.09,-92.46
"14670",1,35.09,-92.46
"14671",1,36.07,-90.97
"14672",1,33.27,-93.24
"14673",1,34.81,-92.21
"14674",1,34.81,-92.21
"14675",1,34.74,-92.39
"14676",1,34.82,-92.35
"14677",1,36.18,-94.14
"14678",1,36.8,-85.37
"14679",1,34.87,-92.13
"14680",1,34.34,-92.84
"14681",1,34.75,-92.4
"14682",1,37.16,-83.76
"14683",1,36.76,-86.21
"14684",1,39.67,-104.97
"14685",1,35.83,-90.69
"14686",1,36.18,-94.14
"14687",1,37.46,-82.75
"14688",1,37.58,-82.75
"14689",1,37.16,-85.92
"14690",1,42.78,-71.07
"14691",1,42.12,-72.55
"14692",1,44.82,-68.74
"14693",1,44.59,-68.43
"14694",1,44.14,-69.08
"14695",1,42.57,-84.83
"14696",1,43.42,-82.83
"14697",1,43.33,-83.08
"14698",1,44.73,-85.18
"14699",1,45.95,-86.28
"14700",1,42.94,-85.07
"14701",1,41.92,-83.39
"14702",1,43.17,-85.27
"14703",1,42.7,-84.54
"14704",1,42,-83.94
"14705",1,42.61,-82.88
"14706",1,42.5,-84.66
"14707",1,43.39,-84.66
"14708",1,43.21,-86.21
"14709",1,42.96,-82.43
"14710",1,45.79,-108.52
"14711",1,42.12,-83.21
"14712",1,42.33,-83.31
"14713",1,44.25,-85.39
"14714",1,46.48,-90.11
"14715",1,45.31,-85.27
"14716",1,45.96,-86.24
"14717",1,42.95,-85.62
"14718",1,42.39,-83.4
"14719",1,42.4,-82.9
"14720",1,42.26,-83.16
"14721",1,42.35,-83.06
"14722",1,45.42,-83.84
"14723",1,42.45,-83.08
"14724",1,45.2,-96.01
"14725",1,45.97,-94.85
"14726",1,46.13,-92.87
"14727",1,48.71,-94.6
"14728",1,44.77,-94.97
"14729",1,42.25,-84.39
"14730",1,37.15,-93.28
"14731",1,37.14,-94.32
"14732",1,39.77,-94.77
"14733",1,38.2,-91.17
"14734",1,45.79,-108.52
"14735",1,37.21,-93.3
"14736",1,38.2,-90.39
"14737",1,43.97,-89.82
"14738",1,44.93,-89.63
"14739",1,37.63,-93.42
"14740",1,40.26,-94.03
"14741",1,36.93,-93.93
"14742",1,44.68,-90.17
"14743",1,44.82,-91.45
"14744",1,43.1,-88.49
"14745",1,43.1,-87.91
"14746",1,37.63,-77.39
"14747",1,33.31,-89.17
"14748",1,32.61,-90
"14749",1,35.21,-79.46
"14750",1,47.45,-99.12
"14751",1,47.91,-97.07
"14752",1,36.05,-80.33
"14753",1,30.73,-98.24
"14754",1,40,-83.02
"14755",1,18.09,-67.15
"14756",1,40.01,-74.85
"14757",1,39.93,-75.02
"14758",1,48.19,-106.64
"14759",1,40.9,-74.09
"14760",1,40.71,-74.64
"14761",1,39.74,-75.07
"14762",1,40.79,-74.28
"14763",1,40.71,-74.21
"14764",1,40.74,-74.17
"14765",1,40.76,-74.15
"14766",1,40.67,-74.35
"14767",1,40.71,-74.35
"14768",1,40.38,-74.32
"14769",1,40.24,-74.81
"14770",1,40.9,-74.47
"14771",1,40.35,-74.06
"14772",1,40.24,-74.31
"14773",1,40.28,-74.08
"14774",1,40.05,-74.88
"14775",1,40.29,-74.8
"14776",1,35.62,-105.21
"14777",1,40.57,-81.92
"14778",1,40.05,-82.45
"14779",1,40.37,-83.76
"14780",1,41.3,-82.22
"14781",1,41.14,-80.66
"14782",1,39.73,-111.84
"14783",1,33.14,-107.24
"14784",1,32.76,-103.18
"14785",1,39.8,-85.77
"14786",1,34.93,-104.69
"14787",1,32.8,-108.26
"14788",1,31.84,-106.62
"14789",1,41.04,-95.74
"14790",1,32.32,-106.73
"14791",1,35.51,-108.73
"14792",1,35.7,-108.14
"14793",1,33.38,-111.71
"14794",1,35.09,-106.64
"14795",1,35.13,-106.59
"14796",1,36.29,-115.29
"14797",1,39.75,-84.2
"14798",1,36.03,-115.12
"14799",1,40.3,-109.99
"14800",1,40.88,-111.9
"14801",1,39.68,-84.21
"14802",1,36.81,-114.12
"14803",1,36.19,-115.16
"14804",1,30.76,-85.68
"14805",1,37.96,-87.5
"14806",1,40.81,-81.39
"14807",1,42.46,-71.16
"14808",1,41.25,-85.83
"14809",1,41.54,-87.51
"14810",1,41.49,-87.52
"14811",1,33.38,-112.17
"14812",1,40.62,-111.9
"14813",1,41.63,-84.99
"14814",1,41.61,-86.73
"14815",1,41.69,-72.8
"14816",1,38.36,-87.59
"14817",1,40.56,-85.67
"14818",1,39.79,-86.08
"14819",1,39.91,-86.27
"14820",1,43.4,-97.99
"14821",1,43.18,-97.08
"14822",1,43.37,-99.85
"14823",1,41.28,-72.96
"14824",1,44.05,-96.59
